PS Code,Regional c,PS Name,ConstCode,DistCode,RegCode,EACode,Latitude,Longitude,Plus code,GhPostGPS
F451901,"0",METHODIST JHS POKUKROM,F4501,,GH02,F45190,7.0088053,-1.9643027,6CVW225P+G7G7,#
F451902,"0",METHODIST PRIMARY POKUKROM,F4501,,GH02,F45190,7.0088053,-1.9643027,6CVW225P+G7G7,#
F451903,"0",R/C PRIM. SCH. POKUKROM,F4501,,GH02,F45190,7.0088053,-1.9643027,6CVW225P+G7G7,#
F451904,"0",CMB SHED POKUKROM,F4501,,GH02,F45190,7.0088053,-1.9643027,6CVW225P+G7G7,#
F451905,"0",D/A JHS AMANGOASE,F4501,,GH02,F45190,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452001,"0",D/A PRIM SCH NYAMEBEKYERE,F4501,,GH02,F45200,7.0147227,-1.9942702,6CVW2274+V7QV,#
F452002,"0",R/C PRIMARY NSUTA,F4501,,GH02,F45200,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452003,"0",D/A JHS NSUTA,F4501,,GH02,F45200,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452004,"0",TEMP BOOTH OGYAM,F4501,,GH02,F45200,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452101,"0",R/C JHS ABESEWA,F4501,,GH02,F45210,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452102,"0",D/A PRIM. SCH. ABESEWA,F4501,,GH02,F45210,6.9555258,-2.0992995,6CRVXW42+6783,#
F452103,"0",ISLAMIC PRIM. SCH. ABESEWA,F4501,,GH02,F45210,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452104,"0",R/C PRIM ABESEWA,F4501,,GH02,F45210,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452105,"0",TEMP BOOTH ABUGYA,F4501,,GH02,F45210,6.8743614,-1.8708613,6CRWV4FH+PMRF,#
F452106,"0",D/A PRIM. SCH. DETIBI,F4501,,GH02,F45210,6.9555258,-2.0992995,6CRVXW42+6783,#
F460101,"0",TEPA SHS JHS 1,F4601,,GH02,F46010,7.0123458,-2.1558778,6CVV2R6V+WJQX,#
F460102,"0",TEPA SHS JHS 2,F4601,,GH02,F46010,7.0123458,-2.1558778,6CVV2R6V+WJQX,#
F460103,"0",ENG - ARABIC 1,F4601,,GH02,F46010,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F460104,"0",ENG - ARABIC 2,F4601,,GH02,F46010,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F460105,"0",TOP CHURCH TEPA,F4601,,GH02,F46010,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460201,"0",COCOA SERV. DIV.TEPA 1,F4601,,GH02,F46020,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460202,"0",COCOA SERV. DIV.TEPA 2,F4601,,GH02,F46020,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460203,"0",DA PRIM SCH KRUBOA,F4601,,GH02,F46020,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F460301,"0",ANG PRIM SCH TEPA 1,F4601,,GH02,F46030,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460302,"0",ANG PRIM SCH TEPA 2,F4601,,GH02,F46030,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460303,"0",METH PRIM SCH TEPA,F4601,,GH02,F46030,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460401,"0",R/C JHS TEPA 1,F4601,,GH02,F46040,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460402,"0",R/C JHS TEPA 2,F4601,,GH02,F46040,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460403,"0",AMAJARO SHED TEPA,F4601,,GH02,F46040,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460501,"0",CADBURY HALL TEPA,F4601,,GH02,F46050,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460502,"0",APOSTOLIC CHURCH TEPA,F4601,,GH02,F46050,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460601,"0",CHURCH OF PENTECOST TEPA,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460602,"0",DIV POLICE HQTS TEPA 1,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460603,"0",DIV POLICE HQTS TEPA 2,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460604,"0",PRESBY PRIM SCH TEPA 1,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460605,"0",PRESBY PRIM SCH TEPA 2,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460606,"0",PRESBY JHS  TEPA 1,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460607,"0",PRESBY JHS  TEPA 2,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460608,"0",ISLAMIC MISSION SCH TEPA,F4601,,GH02,F46060,7.0072367,-2.1695855,6CVV2R4J+V5VF,#
F460701,"0",PRESBY JHS MABANG,F4601,,GH02,F46070,6.9935955,-2.2162882,6CRVXQVM+CFPX,#
F460702,"0",CMB SHED MABANG,F4601,,GH02,F46070,6.9935955,-2.2162882,6CRVXQVM+CFPX,#
F460801,"0",PRESBY PRIM SCH MABANG,F4601,,GH02,F46080,6.9935955,-2.2162882,6CRVXQVM+CFPX,#
F460802,"0",D/A JHS MABANG,F4601,,GH02,F46080,6.9935955,-2.2162882,6CRVXQVM+CFPX,#
F460803,"0",CMB SHED KOBEDA,F4601,,GH02,F46080,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F460804,"0",D/A PRIM SCH KWAFOKROM,F4601,,GH02,F46080,6.9555258,-2.0992995,6CRVXW42+6783,#
F460901,"0",R/C PRIM SCH AKWASIASE,F4601,,GH02,F46090,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F460902,"0",CMB SHED KOTEI-NKWANTA,F4601,,GH02,F46090,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461001,"0",METH PRIM SCH AKWASIASE,F4601,,GH02,F46100,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461002,"0",R/C JHS AKWASIASE 1,F4601,,GH02,F46100,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461003,"0",R/C JHS AKWASIASE 2,F4601,,GH02,F46100,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461101,"0",D/A PRIM SCH BOAGYAA NO 1,F4601,,GH02,F46110,6.9555258,-2.0992995,6CRVXW42+6783,#
F461102,"0",CMB SHED KENIAGO,F4601,,GH02,F46110,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461103,"0",CMB SHED OSEIKWABENAKROM,F4601,,GH02,F46110,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461104,"0",CMB SHED NYAMEBEKYERE,F4601,,GH02,F46110,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461105,"0",CMB SHED POBISO,F4601,,GH02,F46110,6.9574708,-2.1929308,6CRVXR44+XRPR,#
F461201,"0",R/C PRIM SCH ASUHYIAE,F4601,,GH02,F46120,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461202,"0",D/A JHS ASUHYIAE,F4601,,GH02,F46120,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461203,"0",CMB SHED ASUHYIAE,F4601,,GH02,F46120,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461301,"0",DOTOAM,F4601,,GH02,F46130,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461302,"0",AKYAWKROM,F4601,,GH02,F46130,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461401,"0",CO-OP SHED BOSIKESE,F4601,,GH02,F46140,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461402,"0",CMB SHED KRAKOSUA,F4601,,GH02,F46140,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461403,"0",COMMUNITY SCH BOSIKESE-BEPOSO,F4601,,GH02,F46140,7.0107988,-2.15911,6CVV2R6R+896V,#
F461501,"0",METH PRIM SCH DWAAHO,F4601,,GH02,F46150,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461502,"0",METH JHS DWAAHO,F4601,,GH02,F46150,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461503,"0",D/A PRIM SCH KONKORI,F4601,,GH02,F46150,6.9555258,-2.0992995,6CRVXW42+6783,#
F461601,"0",D/A PRIM SCH MFANIBU,F4601,,GH02,F46160,6.9555258,-2.0992995,6CRVXW42+6783,#
F461602,"0",CMB SHED ASUADE,F4601,,GH02,F46160,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461603,"0",CMB SHED NYAMENEHENE,F4601,,GH02,F46160,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461701,"0",SDA PRIM SCH MANFO,F4601,,GH02,F46170,6.9383929,-2.2316693,6CRVWQQ9+984P,#
F461702,"0",R/C PRIM SCH MANFO,F4601,,GH02,F46170,6.9383929,-2.2316693,6CRVWQQ9+984P,#
F461703,"0",R/C JHS MANFO,F4601,,GH02,F46170,6.9383929,-2.2316693,6CRVWQQ9+984P,#
F461801,"0",D/A PRIM SCH KENIAGO,F4601,,GH02,F46180,6.9555258,-2.0992995,6CRVXW42+6783,#
F461802,"0",CMB SHED SIKAFREBOGYA NO. 1,F4601,,GH02,F46180,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F461901,"0",CMB SHED 1 ANYINASUSO,F4601,,GH02,F46190,6.956555,-2.0983957,6CRVXW42+JJH3,#
F461902,"0",PRESBY PRIM SCH ANYINASUSO 1,F4601,,GH02,F46190,6.956555,-2.0983957,6CRVXW42+JJH3,#
F461903,"0",PRESBY PRIM SCH ANYINASUSO 2,F4601,,GH02,F46190,6.956555,-2.0983957,6CRVXW42+JJH3,#
F461904,"0",CMB SHED 2 ANYINASUSO,F4601,,GH02,F46190,6.956555,-2.0983957,6CRVXW42+JJH3,#
F461905,"0",D/A PRIM SCH OLDMANKROM,F4601,,GH02,F46190,6.9555258,-2.0992995,6CRVXW42+6783,#
F462001,"0",D/A PRIM SCH JACOBU,F4601,,GH02,F46200,6.3491696,-1.6736397,6CRW88XG+MG9P,#
F462002,"0",D/A PRIM SCH DORMAA,F4601,,GH02,F46200,6.9555258,-2.0992995,6CRVXW42+6783,#
F462101,"0",CMB SHED 2 KYEKYEREWERE,F4601,,GH02,F46210,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462102,"0",D/A PRIM SCH ODIKRO-NKWANTA,F4601,,GH02,F46210,6.9555258,-2.0992995,6CRVXW42+6783,#
F462201,"0",D/A PRIM BONKROM,F4601,,GH02,F46220,6.9555258,-2.0992995,6CRVXW42+6783,#
F462202,"0",CMB SHED BETINKO,F4601,,GH02,F46220,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462203,"0",CMB SHED NSAKASU,F4601,,GH02,F46220,6.9960086,-2.1371219,6CRVXVW7+C526,#
F462301,"0",D/A JHS SCH SUPONSO,F4601,,GH02,F46230,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462302,"0",D/A PRIM SCH SUPONSO,F4601,,GH02,F46230,6.9555258,-2.0992995,6CRVXW42+6783,#
F462303,"0",CMB SHED JACHIE-NKWANTA,F4601,,GH02,F46230,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462401,"0",CMB SHED MMOFRAMFADWEN NO. 2,F4601,,GH02,F46240,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462402,"0",CMB SHED MMOFRAMFADWEN NO. 1,F4601,,GH02,F46240,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462501,"0",D/A PRIM SCH KATAPEI 2,F4601,,GH02,F46250,6.9555258,-2.0992995,6CRVXW42+6783,#
F462502,"0",CMB SHED NKRANKROM,F4601,,GH02,F46250,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462601,"0",CMB SHED GYAMERAKROM,F4601,,GH02,F46260,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462602,"0",CMB SHED KWAKU-DUAKROM,F4601,,GH02,F46260,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462603,"0",CMB SHED ADDAEKROM,F4601,,GH02,F46260,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462701,"0",CMB SHED TETE AMAKROM,F4601,,GH02,F46270,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462702,"0",D/A PRIM MMEREDANE,F4601,,GH02,F46270,6.9555258,-2.0992995,6CRVXW42+6783,#
F462703,"0",D/A PRIM SCH. APPIAKROM,F4601,,GH02,F46270,6.9555258,-2.0992995,6CRVXW42+6783,#
F462801,"0",D/A PRIM. SCH. BOAGYAA NO 2,F4601,,GH02,F46280,6.9555258,-2.0992995,6CRVXW42+6783,#
F462802,"0",CMB SHED ONYINASE,F4601,,GH02,F46280,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F462901,"0",D/A PRIM SUBRISO,F4601,,GH02,F46290,6.9555258,-2.0992995,6CRVXW42+6783,#
F462902,"0",D/A JHS SUBRISO,F4601,,GH02,F46290,7.0035,-2.1681,6CVV2R3J+CQ25,#
F462903,"0",D/A PRIM SIAWKROM,F4601,,GH02,F46290,6.9555258,-2.0992995,6CRVXW42+6783,#
F462904,"0",BETHANY CHURCH POKUKROM,F4601,,GH02,F46290,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463001,"0",D/A PRIM SCH AKWADANYEME 1,F4601,,GH02,F46300,6.9555258,-2.0992995,6CRVXW42+6783,#
F463002,"0",D/A PRIM SCH AKWADANYEME 2,F4601,,GH02,F46300,6.9555258,-2.0992995,6CRVXW42+6783,#
F463003,"0",CMB SHED NNUMASUA,F4601,,GH02,F46300,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463004,"0",D/A PRIM SCH FAWOBOTOSO,F4601,,GH02,F46300,6.9555258,-2.0992995,6CRVXW42+6783,#
F463101,"0",D/A PRIM SCH MFANTE 1,F4601,,GH02,F46310,6.9555258,-2.0992995,6CRVXW42+6783,#
F463102,"0",D/A PRIM SCH MFANTE 2,F4601,,GH02,F46310,6.9555258,-2.0992995,6CRVXW42+6783,#
F463201,"0",D/A PRIM SCH ODUMASE,F4601,,GH02,F46320,6.9555258,-2.0992995,6CRVXW42+6783,#
F463202,"0",CMB SHED SIKAFREBOGYA NO. 2,F4601,,GH02,F46320,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463203,"0",CMB SHED TADIESO,F4601,,GH02,F46320,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463204,"0",CMB SHED SUNNUROSO,F4601,,GH02,F46320,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463301,"0",CMB SHED AKROFOSO,F4601,,GH02,F46330,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463302,"0",SDA PRIM SCH ANKASE,F4601,,GH02,F46330,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463303,"0",D/A PRIM SCH TIMBAABI,F4601,,GH02,F46330,6.9555258,-2.0992995,6CRVXW42+6783,#
F463401,"0",D/A PRIM SCH TWABIDI 1,F4601,,GH02,F46340,6.9555258,-2.0992995,6CRVXW42+6783,#
F463402,"0",D/A PRIM SCH TWABIDI 2,F4601,,GH02,F46340,6.9555258,-2.0992995,6CRVXW42+6783,#
F463403,"0",D/A PRIM SCH TREDE,F4601,,GH02,F46340,6.9555258,-2.0992995,6CRVXW42+6783,#
F463404,"0",CMB SHED NYAMEBEKYERE,F4601,,GH02,F46340,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463501,"0",D/A PRIM SCH ACHINA,F4601,,GH02,F46350,6.9555258,-2.0992995,6CRVXW42+6783,#
F463502,"0",CMB SHED BOGYSESE,F4601,,GH02,F46350,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463601,"0",D/A JHS BETIAKO,F4601,,GH02,F46360,6.8637083,-2.205908,6CRVVQ7V+FJP9,#
F463602,"0",CMB SHED BETIAKO,F4601,,GH02,F46360,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463701,"0",D/A PRIM SCH BETIAKO,F4601,,GH02,F46370,6.9555258,-2.0992995,6CRVXW42+6783,#
F463801,"0",D/A PRI SCH  (A) ABONSUASO,F4601,,GH02,F46380,6.9555258,-2.0992995,6CRVXW42+6783,#
F463802,"0",D/A PRI SCH (B) ABONSUASO,F4601,,GH02,F46380,6.9555258,-2.0992995,6CRVXW42+6783,#
F463803,"0",D/A PRIM SCH DANYAME,F4601,,GH02,F46380,6.9555258,-2.0992995,6CRVXW42+6783,#
F463804,"0",D/A PRIM SCH BENNUMSO,F4601,,GH02,F46380,6.9555258,-2.0992995,6CRVXW42+6783,#
F463805,"0",CMB SHED TABRIKROM,F4601,,GH02,F46380,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463806,"0",D/A PRIM SCH ESSIENKYEM,F4601,,GH02,F46380,6.9555258,-2.0992995,6CRVXW42+6783,#
F463901,"0",D/A JHS ABONSUASO,F4601,,GH02,F46390,6.8726796,-2.2630393,6CRVVPFP+3QG4,#
F463902,"0",D/A PRIM SCH NYAMEADOM,F4601,,GH02,F46390,6.9555258,-2.0992995,6CRVXW42+6783,#
J010101,J,METH PRIM SCH ABESIM 1,J0101,,GH03,J01010,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010102,J,METH PRIM SCH ABESIM 2,J0101,,GH03,J01010,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010103,J,PRESBY PRIM 'A',J0101,,GH03,J01010,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010201,J,DAY NURSERY ABESIM,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010202,J,DAY NURSERY ABESIM,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010203,J,R/C PRIM SCH 'A' ABESIM 1,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010204,J,R/C PRIM SCH 'A' ABESIM 2,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010205,J,R/C PRIM SCH 'A' ABESIM 3,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010206,J,R/C PRIM SCH 'B' ABESIM,J0101,,GH03,J01020,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010207,J,ST JAMES SEC SCH ABESIM 1,J0101,,GH03,J01020,7.2937,-2.2917,6CVV7PV5+F8M4,#
J010208,J,ST JAMES SEC SCH ABESIM 2,J0101,,GH03,J01020,7.2937,-2.2917,6CVV7PV5+F8M4,#
J010209,J,OLISTAR SCHOOL ABESIM,J0101,,GH03,J01020,7.2821712,-2.2968721,6CVV7PJ3+V76R,#
J010301,J,CMB SHED NKRANKROM ABESIM,J0101,,GH03,J01030,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010302,J,L/A PRIM SCH YAWMIRI,J0101,,GH03,J01030,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010303,J,COCOA SHED TANOANO,J0101,,GH03,J01030,7.2786592,-2.240888,6CVV7QH5+FJ98,#
J010304,J,COCOA SHED YEBOAKROM,J0101,,GH03,J01030,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010401,J,PRESBY JHS 'A' ABESIM 1,J0101,,GH03,J01040,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010402,J,PRESBY JHS 'A' ABESIM 2,J0101,,GH03,J01040,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010403,J,PRESBY JHS 'B' ABESIM 1,J0101,,GH03,J01040,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010404,J,PRESBY JHS 'B' ABESIM 2,J0101,,GH03,J01040,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010501,J,WHITE HOUSE DOMINASE 1,J0101,,GH03,J01050,7.2976182,-2.2984569,6CVV7PX2+2JVM,#
J010502,J,WHITE HOUSE DOMINASE 2,J0101,,GH03,J01050,7.2976182,-2.2984569,6CVV7PX2+2JVM,#
J010503,J,OHENE DJAN HOUSE ABESIM 1,J0101,,GH03,J01050,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010504,J,OHENE DJAN HOUSE ABESIM 2,J0101,,GH03,J01050,7.2865647,-2.2778128,6CVV7PPC+JVFH,#
J010505,J,KNIGHTS OF ST JOHN PREP. SCH. DOMINASE,J0101,,GH03,J01050,7.2976182,-2.2984569,6CVV7PX2+2JVM,#
J010601,J,L/A PRIM SCH 'B' YAWHIMAKROM 1,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010602,J,L/A PRIM SCH 'B' YAWHIMAKROM 2,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010603,J,L/A PRIM SCH 'B' YAWHIMAKROM 3,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010604,J,L/A PRIM 'B' YAWHIMAKROM 1,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010605,J,L/A PRIM 'B' YAWHIMAKROM 2,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010606,J,SDA PRIM SCH MENSAHKROM,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010607,J,OPEN SPACE-SHOOTING RANGE - YAWHIMAKROM,J0101,,GH03,J01060,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J010701,J,U/C PRIM SCH KOTOKROM A 1,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010702,J,U/C PRIM SCH KOTOKROM A 2,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010703,J,U/C PRIM SCH KOTOKROM A 3,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010704,J,U/C PRIM SCH KOTOKROM B 1,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010705,J,U/C PRIM SCH KOTOKROM B 2,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010706,J,DARUL HADID ISLAMIC SCHOOL KOTOKROM,J0101,,GH03,J01070,7.3497441,-2.2694774,6CVV8PXJ+V6RP,#
J010801,J,NYAMAA JSS SUNYANI A 1,J0101,,GH03,J01080,7.3286345,-2.323882,6CVV8MHG+FC59,#
J010802,J,NYAMAA JSS SUNYANI A 2,J0101,,GH03,J01080,7.3286345,-2.323882,6CVV8MHG+FC59,#
J010803,J,NYAMAA JSS SUNYANI B,J0101,,GH03,J01080,7.3286345,-2.323882,6CVV8MHG+FC59,#
J010804,J,METH PRIM 'A' SUNYANI 1,J0101,,GH03,J01080,7.1503757,-2.7589521,6CVV562R+5C34,#
J010805,J,METH PRIM 'A' SUNYANI 2,J0101,,GH03,J01080,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J010806,J,METHODIST JSS SUNYANI,J0101,,GH03,J01080,7.3328479,-2.3259711,6CVV8MMF+4JJX,#
J010807,J,METH PRIM 'B' SUNYANI NO. 1,J0101,,GH03,J01080,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J010901,J,SUNYANI POLYTECHNIC 1,J0101,,GH03,J01090,7.3224972,-2.3165184,6CVV8MCM+X9XV,#
J010902,J,SUNYANI POLYTECHNIC 2,J0101,,GH03,J01090,7.3224972,-2.3165184,6CVV8MCM+X9XV,#
J010903,J,SUNYANI POLYTECHNIC 3,J0101,,GH03,J01090,7.3224972,-2.3165184,6CVV8MCM+X9XV,#
J010904,J,SUNYANI POLYTECHNIC 4,J0101,,GH03,J01090,7.3224972,-2.3165184,6CVV8MCM+X9XV,#
J010905,J,IDEAL COLLEGE SUNYANI,J0101,,GH03,J01090,7.3084765,-2.3003395,6CVV8M5X+9VV2,#
J011001,J,METH PRIM 'B' SUNYANI NO. 2 B 1,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011002,J,METH PRIM 'B' SUNYANI NO. 2 B 2,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011003,J,METH PRIM 'B' SUNYANI NO. 2 B 3,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011004,J,U/C BOYS SCHOOL SUNYANI (A) 1,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011005,J,U/C BOYS SCHOOL SUNYANI (A) 2,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011006,J,U/C BOYS SCHOOL SUNYANI (B) 1,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011007,J,U/C BOYS SCHOOL SUNYANI (B) 2,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011008,J,ANGLICAN JHS SUNYANI,J0101,,GH03,J01100,7.339235,-2.3275356,6CVV8MQC+MXWH,#
J011009,J,ANGLICAN PRIM 'A' SCH SUNYANI,J0101,,GH03,J01100,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011101,J,ESTATE EXP SCH NO. 1 SUNYANI 1,J0101,,GH03,J01110,7.3368836,-2.3286866,6CVV8MPC+QG46,#
J011102,J,ESTATE EXP SCH NO. 1 SUNYANI 2,J0101,,GH03,J01110,7.3371247,-2.328594,6CVV8MPC+RHRX,#
J011103,J,ESTATE EXP SCH NO. 1 SUNYANI 3,J0101,,GH03,J01110,7.3368836,-2.3286866,6CVV8MPC+QG46,#
J011104,J,ESTATE EXP SCH NO. 2 SUNYANI,J0101,,GH03,J01110,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011201,J,APOSTOLIC CHURCH ADOMAKO 1,J0101,,GH03,J01120,7.3175101,-2.3249099,6CVV8M9G+224H,#
J011202,J,APOSTOLIC CHURCH ADOMAKO 2,J0101,,GH03,J01120,7.3175101,-2.3249099,6CVV8M9G+224H,#
J011203,J,ST CHARLES LWANGE R/C SCHOOL ASUFUFU,J0101,,GH03,J01120,7.2376234,-2.3616203,6CVV6JQQ+29RR,#
J011301,J,RIDGE EXP SCHOOL SUNYANI,J0101,,GH03,J01130,7.3400291,-2.339575,6CVV8MR6+2574,#
J011302,J,REGIONAL ADMIN PREMISES SUNYANI,J0101,,GH03,J01130,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011303,J,REGIONAL CANTEEN SUNYANI,J0101,,GH03,J01130,7.3349414,-2.3123031,6CVV8MMQ+X3GM,#
J011401,J,WESLEY JHS SUNYANI 1,J0101,,GH03,J01140,7.3328222,-2.3258154,6CVV8MMF+4MFX,#
J011402,J,WESLEY JHS SUNYANI 2,J0101,,GH03,J01140,7.3328222,-2.3258154,6CVV8MMF+4MFX,#
J011403,J,MIRACLE PREP SCH SUNYANI 1,J0101,,GH03,J01140,7.3285341,-2.3472303,6CVV8MH3+C468,#
J011404,J,MIRACLE PREP SCH SUNYANI 2,J0101,,GH03,J01140,7.3285341,-2.3472303,6CVV8MH3+C468,#
J011405,J,MIRACLE PREP SCH SUNYANI 3,J0101,,GH03,J01140,7.3285341,-2.3472303,6CVV8MH3+C468,#
J011406,J,MIRACLE SHS JATO NKWANTA,J0101,,GH03,J01140,7.3285341,-2.3472303,6CVV8MH3+C468,#
J011501,J,MIRACLE PRIM SCH SUNYANI 1,J0101,,GH03,J01150,7.3285341,-2.3472303,6CVV8MH3+C468,#
